Name;Este;Norte
San Salvador II;-79,76929494;-6,742605993
San Salvador II;-79,76749606;-6,743083289
San Salvador II;-79,76735393;-6,74257163
San Salvador II;-79,76731244;-6,742422276
San Salvador II;-79,767254;-6,742343162
San Salvador II;-79,76718352;-6,742289144
San Salvador II;-79,76708187;-6,742258976
San Salvador II;-79,76665238;-6,742188498
San Salvador II;-79,76604714;-6,742048179
San Salvador II;-79,76592148;-6,742047862
San Salvador II;-79,76572626;-6,742093487
San Salvador II;-79,76538011;-6,740882746
San Salvador II;-79,76528128;-6,740280587
San Salvador II;-79,76513041;-6,740247956
San Salvador II;-79,76491637;-6,740208878
San Salvador II;-79,76463292;-6,740133234
San Salvador II;-79,76452027;-6,740094398
San Salvador II;-79,76446073;-6,740068404
San Salvador II;-79,76441097;-6,740057271
San Salvador II;-79,76436813;-6,740057402
San Salvador II;-79,7643248;-6,740058967
San Salvador II;-79,7642707;-6,740060505
San Salvador II;-79,76422943;-6,740066226
San Salvador II;-79,76392766;-6,740172821
San Salvador II;-79,76372068;-6,740239776
San Salvador II;-79,76361163;-6,740277587
San Salvador II;-79,76355232;-6,740305554
San Salvador II;-79,76350616;-6,740339536
San Salvador II;-79,76345634;-6,740396839
San Salvador II;-79,76338198;-6,740461857
San Salvador II;-79,76322979;-6,740537446
San Salvador II;-79,76319505;-6,74054992
San Salvador II;-79,7631669;-6,740558823
San Salvador I;-79,75538207;-6,743546355
San Salvador I;-79,75517267;-6,743611691
San Salvador I;-79,75510296;-6,743609527
San Salvador I;-79,75497375;-6,743589097
San Salvador I;-79,7547613;-6,743549312
San Salvador I;-79,75454876;-6,743542069
San Salvador I;-79,75442039;-6,743569499
San Salvador I;-79,7542987;-6,743604603
San Salvador I;-79,7541894;-6,743663668
San Salvador I;-79,75410216;-6,743709389
San Salvador I;-79,75399006;-6,743737817
San Salvador I;-79,75383589;-6,743746995
San Salvador I;-79,75368756;-6,743714073
San Salvador I;-79,75346524;-6,743625632
San Salvador I;-79,75340143;-6,743599726
San Salvador I;-79,75332113;-6,743599737
San Salvador I;-79,75325938;-6,743632127
San Salvador I;-79,75315219;-6,743664389
San Salvador I;-79,75299947;-6,743690114
San Salvador I;-79,75275039;-6,743721987
San Salvador I;-79,7526613;-6,743752334
San Salvador I;-79,75263;-6,743787542
San Salvador I;-79,75258998;-6,743837491
San Salvador I;-79,75250655;-6,74393129
San Salvador I;-79,75242417;-6,743994649
San Salvador I;-79,75224323;-6,744052565
San Salvador I;-79,75217091;-6,744090863
San Salvador I;-79,75190336;-6,744162036
San Salvador I;-79,75176213;-6,744162053
San Salvador I;-79,75162553;-6,744166782
San Salvador I;-79,7514326;-6,744162091
San Salvador I;-79,75131847;-6,744176231
San Salvador I;-79,75123877;-6,744190334
San Salvador I;-79,75098328;-6,7441892
San Salvador I;-79,7508618;-6,744179841
San Salvador I;-79,75076937;-6,744203247
San Salvador I;-79,75051384;-6,7441986
San Salvador I;-79,75035774;-6,744165804
San Salvador I;-79,75027715;-6,744146975
San Salvador I;-79,75016771;-6,744146985
San Salvador I;-79,75006389;-6,74417053
San Salvador I;-79,74994441;-6,744203323
San Salvador I;-79,74980622;-6,744203335
San Salvador I;-79,74969821;-6,744212675
San Salvador I;-79,74956013;-6,744212687
San Salvador I;-79,74940226;-6,744222015
San Salvador I;-79,7493031;-6,744198706
San Salvador I;-79,7491762;-6,744193247
San Salvador I;-79,74905127;-6,744183594
San Salvador I;-79,74893505;-6,744154518
San Salvador I;-79,74882253;-6,744135053
San Salvador I;-79,74858267;-6,744151669
San Salvador I;-79,7483893;-6,744137772
San Salvador I;-79,74819981;-6,744104743
San Salvador I;-79,74807537;-6,744091024
San Salvador I;-79,74795659;-6,744113691
San Salvador I;-79,74775731;-6,744164865
San Salvador I;-79,7476078;-6,744219997
San Salvador I;-79,74746212;-6,744277052
San Salvador I;-79,74738152;-6,744343845
San Salvador I;-79,74725298;-6,744439231
San Salvador I;-79,7471475;-6,744500218
San Salvador I;-79,74704399;-6,744542067
San Salvador I;-79,74688294;-6,744616311
San Salvador I;-79,74677544;-6,744719408
San Salvador I;-79,74661996;-6,744864496
San Salvador I;-79,74638743;-6,745066144
San Salvador I;-79,74619717;-6,745172689
San Salvador I;-79,74606061;-6,745218281
San Salvador I;-79,74581644;-6,745226268
San Salvador I;-79,74568854;-6,745258961
San Salvador I;-79,74551607;-6,745308769
San Salvador I;-79,74542981;-6,745340133
San Salvador I;-79,74534776;-6,745413143
San Salvador I;-79,74521249;-6,745517604
San Salvador I;-79,74512893;-6,74561789
San Salvador I;-79,74507417;-6,745692406
San Salvador I;-79,7450466;-6,745727881
San Salvador I;-79,74483687;-6,745821012
San Salvador I;-79,74472329;-6,745866663
San Salvador I;-79,7446255;-6,745918097
San Salvador I;-79,74452905;-6,746002557
San Salvador I;-79,74446574;-6,746068251
San Salvador I;-79,7442043;-6,746115315
San Salvador I;-79,74399743;-6,746082407
San Salvador I;-79,74392768;-6,746058789
San Salvador I;-79,74386288;-6,746054053
San Salvador I;-79,74354665;-6,746143368
San Salvador I;-79,74335822;-6,746142278
San Salvador I;-79,74321013;-6,746104124
San Salvador I;-79,74312821;-6,746053527
San Salvador I;-79,74267006;-6,745993996
San Salvador I;-79,74260934;-6,745933937
San Salvador I;-79,7425562;-6,74587768
San Salvador I;-79,74245486;-6,745855914
San Salvador I;-79,74237395;-6,74585155
San Salvador I;-79,74231334;-6,745851548
San Salvador I;-79,74226536;-6,745864622
San Salvador I;-79,74215356;-6,745890692
San Salvador I;-79,74202391;-6,745877664
San Salvador I;-79,74191503;-6,74587766
San Salvador I;-79,74178357;-6,745899349
San Salvador I;-79,74157864;-6,745903671
San Salvador I;-79,74139804;-6,745891787
San Salvador I;-79,74122151;-6,7461134
San Salvador I;-79,74109139;-6,746276747
San Salvador I;-79,74160364;-6,746689725
San Salvador I;-79,74200702;-6,747135841
San Salvador I;-79,74206188;-6,747210162
San Salvador I;-79,74211896;-6,747353881
San Salvador I;-79,74241991;-6,748202983
San Salvador I;-79,74243425;-6,748301213
San Salvador I;-79,7424319;-6,748385745
San Salvador I;-79,74238187;-6,748656362
San Salvador I;-79,74239313;-6,748713696
San Salvador I;-79,74239068;-6,748795913
San Salvador I;-79,74250387;-6,74918314
San Salvador I;-79,74251988;-6,749571149
San Salvador I;-79,74244341;-6,749817324
San Salvador I;-79,74243046;-6,74996542
San Salvador I;-79,74250505;-6,750136794
San Salvador I;-79,74287799;-6,75051738
San Salvador I;-79,74325474;-6,750533892
San Salvador I;-79,74334979;-6,750815321
San Salvador I;-79,74388715;-6,75213741
San Salvador I;-79,74465961;-6,75249513
San Salvador I;-79,74533692;-6,753549515
San Salvador I;-79,74574361;-6,75467271
San Salvador I;-79,74585454;-6,755971089
San Salvador I;-79,74620358;-6,756959849
San Salvador I;-79,74653694;-6,757935379
San Salvador I;-79,746664;-6,758064703
San Salvador I;-79,74704746;-6,758398061
San Salvador I;-79,74738691;-6,75830764
San Salvador I;-79,74751823;-6,758272657
San Salvador I;-79,74726042;-6,756829585
San Salvador I;-79,7472596;-6,756824962
San Salvador I;-79,74732467;-6,75680077
San Salvador I;-79,74822133;-6,756467414
San Salvador I;-79,74842754;-6,756484294
San Salvador I;-79,74934908;-6,756975035
San Salvador I;-79,74963803;-6,757192831
San Salvador I;-79,74979855;-6,757198416
San Salvador I;-79,75030796;-6,757018055
San Salvador I;-79,75030826;-6,756903888
San Salvador I;-79,75030874;-6,756715223
San Salvador I;-79,7503648;-6,756689245
San Salvador I;-79,75044461;-6,756652264
San Salvador I;-79,75099671;-6,756563241
San Salvador I;-79,75129491;-6,756699665
San Salvador I;-79,75151684;-6,756585021
San Salvador I;-79,75107354;-6,754826999
San Salvador I;-79,75106995;-6,754827823
San Salvador I;-79,75085219;-6,754877905
San Salvador I;-79,75013079;-6,755043808
San Salvador I;-79,75002346;-6,755068492
San Salvador I;-79,75001932;-6,755046813
San Salvador I;-79,74986278;-6,754226993
San Salvador I;-79,74981975;-6,753367707
San Salvador I;-79,74974774;-6,753222819
San Salvador I;-79,74972632;-6,753048784
San Salvador I;-79,74954391;-6,751567254
San Salvador I;-79,74956347;-6,751565031
San Salvador I;-79,74993305;-6,751523032
San Salvador I;-79,74992826;-6,751480223
San Salvador I;-79,74988261;-6,751071591
San Salvador I;-79,74987064;-6,750964493
San Salvador I;-79,74986229;-6,750889774
San Salvador I;-79,75030587;-6,750782384
San Salvador I;-79,75037091;-6,751252137
San Salvador I;-79,75040358;-6,751488063
San Salvador I;-79,75069378;-6,751217488
San Salvador I;-79,75077255;-6,751017755
San Salvador I;-79,75077573;-6,751009687
San Salvador I;-79,75086645;-6,751027294
San Salvador I;-79,75162572;-6,751174656
San Salvador I;-79,75301881;-6,751232485
San Salvador I;-79,7535794;-6,751360534
San Salvador I;-79,75389594;-6,75139752
San Salvador I;-79,754674;-6,751390464
San Salvador I;-79,75903451;-6,751446804
San Salvador I;-79,76040483;-6,751840785
San Salvador I;-79,76109744;-6,751741736
San Salvador I;-79,7614694;-6,751688542
San Salvador I;-79,76150614;-6,751602832
San Salvador I;-79,76157841;-6,751590748
San Salvador I;-79,76157866;-6,751590919
San Salvador I;-79,76157863;-6,751590711
San Salvador I;-79,7615783;-6,75158829
San Salvador I;-79,76154632;-6,751352194
San Salvador I;-79,76146294;-6,750736823
San Salvador I;-79,76143574;-6,750539348
San Salvador I;-79,76133136;-6,750433893
San Salvador I;-79,760851;-6,74803324
San Salvador I;-79,76053629;-6,746460474
San Salvador I;-79,76045545;-6,746056426
San Salvador I;-79,76007966;-6,744168989
San Salvador I;-79,75990923;-6,743312936
San Salvador I;-79,75980344;-6,742781581
San Salvador I;-79,75966167;-6,742069515
San Salvador I;-79,75959996;-6,741966925
San Salvador I;-79,75953527;-6,742001474
San Salvador I;-79,75947057;-6,742036022
San Salvador I;-79,75916189;-6,742121718
San Salvador I;-79,75908138;-6,742155971
San Salvador I;-79,7589773;-6,742231323
San Salvador I;-79,75892354;-6,742288137
San Salvador I;-79,75882515;-6,742384081
San Salvador I;-79,75874604;-6,74243413
San Salvador I;-79,75868949;-6,742456958
San Salvador I;-79,75861045;-6,742474465
San Salvador I;-79,75853767;-6,742482894
San Salvador I;-79,75840647;-6,742491175
San Salvador I;-79,75831788;-6,742502914
San Salvador I;-79,75822146;-6,742528789
San Salvador I;-79,7580927;-6,742574599
San Salvador I;-79,75803271;-6,742601904
San Salvador I;-79,75795554;-6,742648411
San Salvador I;-79,75784682;-6,742697318
San Salvador I;-79,75765864;-6,742749767
San Salvador I;-79,75760115;-6,742789414
San Salvador I;-79,75746231;-6,742815288
San Salvador I;-79,7573403;-6,742840349
San Salvador I;-79,75716892;-6,742890213
San Salvador I;-79,75704247;-6,742921221
San Salvador I;-79,75694403;-6,742970556
San Salvador I;-79,75679159;-6,74301348
San Salvador I;-79,75664064;-6,743080434
San Salvador I;-79,75650095;-6,743122748
San Salvador I;-79,75635013;-6,743140828
San Salvador I;-79,75624258;-6,743152859
San Salvador I;-79,75609236;-6,743170868
San Salvador I;-79,75595654;-6,743193491
San Salvador I;-79,75586631;-6,7432246
San Salvador I;-79,75573958;-6,743268489
San Salvador I;-79,75566286;-6,743316151
San Salvador I;-79,75557267;-6,743391537
San Salvador I;-79,75548297;-6,743479924
San Salvador I;-79,75538207;-6,743546355
Huabos;-79,77379455;-6,749334342
Huabos;-79,76753641;-6,751410255
Huabos;-79,7670929;-6,751556456
Huabos;-79,76688462;-6,751625116
Huabos;-79,76686015;-6,751627333
Huabos;-79,76679756;-6,751633004
Huabos;-79,7667164;-6,751929938
Huabos;-79,76717853;-6,752738338
Huabos;-79,76755146;-6,753053879
Huabos;-79,767817;-6,753419743
Huabos;-79,76855855;-6,754894474
Huabos;-79,76861474;-6,756136444
Huabos;-79,76857521;-6,756306674
Huabos;-79,76851105;-6,756360378
Huabos;-79,76829354;-6,756391392
Huabos;-79,76793024;-6,756751774
Huabos;-79,76775214;-6,757176493
Huabos;-79,76752918;-6,757165283
Huabos;-79,76610166;-6,757093504
Huabos;-79,76612891;-6,757027128
Huabos;-79,76619071;-6,756876585
Huabos;-79,76590983;-6,755824637
Huabos;-79,76560956;-6,754905059
Huabos;-79,76494867;-6,754892104
Huabos;-79,76473687;-6,754486536
Huabos;-79,76467359;-6,754195527
Huabos;-79,76468924;-6,753935998
Huabos;-79,76456801;-6,753411406
Huabos;-79,7642702;-6,752989501
Huabos;-79,76415429;-6,752690574
Huabos;-79,76405111;-6,752225134
Huabos;-79,76387583;-6,751583854
Huabos;-79,76374684;-6,751381238
Huabos;-79,76374487;-6,75138142
Huabos;-79,76286655;-6,75146243
Huabos;-79,76196812;-6,751552064
Huabos;-79,76164115;-6,751584684
Huabos;-79,76160638;-6,751588153
Huabos;-79,76157866;-6,751590919
Huabos;-79,76150614;-6,751602832
Huabos;-79,7614694;-6,751688542
Huabos;-79,76215245;-6,756353802
Huabos;-79,7622493;-6,756325505
Huabos;-79,76225432;-6,756357432
Huabos;-79,76225512;-6,756361485
Huabos;-79,76233563;-6,756770271
Huabos;-79,76234064;-6,75677905
Huabos;-79,76234215;-6,756786872
Huabos;-79,76237735;-6,756849823
Huabos;-79,76247581;-6,756974111
Huabos;-79,76250477;-6,757012158
Huabos;-79,76268023;-6,757242657
Huabos;-79,76269631;-6,75732139
Huabos;-79,76271429;-6,757432706
Huabos;-79,76269975;-6,75757211
Huabos;-79,7626854;-6,757686124
Huabos;-79,7625169;-6,758189302
Huabos;-79,76251201;-6,758388006
Huabos;-79,76250707;-6,758588921
Huabos;-79,76269188;-6,759325497
Huabos;-79,76287456;-6,759837711
Huabos;-79,76309212;-6,760136804
Huabos;-79,76325557;-6,76028002
Huabos;-79,76342539;-6,760404225
Huabos;-79,76357317;-6,76052737
Huabos;-79,76367072;-6,760737079
Huabos;-79,76370754;-6,76084964
Huabos;-79,76378952;-6,761087941
Huabos;-79,76387271;-6,761320263
Huabos;-79,76393859;-6,761428692
Huabos;-79,76404305;-6,76143423
Huabos;-79,7640795;-6,761436162
Huabos;-79,76423395;-6,761429655
Huabos;-79,76442334;-6,761425117
Huabos;-79,76433654;-6,761078844
Huabos;-79,76482333;-6,76092526
Huabos;-79,76541256;-6,76074514
Huabos;-79,76554161;-6,761329129
Huabos;-79,76555081;-6,761370751
Huabos;-79,76582188;-6,761338287
Huabos;-79,76599226;-6,761317881
Huabos;-79,7660598;-6,761563537
Huabos;-79,7661448;-6,761901814
Huabos;-79,7662051;-6,762145796
Huabos;-79,76630095;-6,762533593
Huabos;-79,76630538;-6,762540899
Huabos;-79,76659594;-6,763019738
Huabos;-79,76677684;-6,763656958
Huabos;-79,76677753;-6,763666143
Huabos;-79,76683824;-6,764465526
Huabos;-79,76683808;-6,764467258
Huabos;-79,76675029;-6,765243211
Huabos;-79,76660807;-6,765599045
Huabos;-79,76650481;-6,765755212
Huabos;-79,76645905;-6,765822793
Huabos;-79,76631519;-6,765978683
Huabos;-79,76625258;-6,766045288
Huabos;-79,76615221;-6,766117364
Huabos;-79,76603024;-6,766194343
Huabos;-79,76600143;-6,766212524
Huabos;-79,76604389;-6,766440055
Huabos;-79,7661298;-6,766478284
Huabos;-79,76663356;-6,766990382
Huabos;-79,76677803;-6,767137247
Huabos;-79,76713598;-6,767501129
Huabos;-79,76714665;-6,767507163
Huabos;-79,76724599;-6,767563353
Huabos;-79,76732783;-6,767591354
Huabos;-79,76734749;-6,767597903
Huabos;-79,767388;-6,767596042
Huabos;-79,76741714;-6,767593421
Huabos;-79,76736834;-6,767399806
Huabos;-79,76738926;-6,767334
Huabos;-79,76737421;-6,767230392
Huabos;-79,76740023;-6,767082056
Huabos;-79,76746637;-6,766897569
Huabos;-79,76786824;-6,766710998
Huabos;-79,76817897;-6,766113905
Huabos;-79,76822748;-6,765967315
Huabos;-79,76866955;-6,765791602
Huabos;-79,76924293;-6,765780346
Huabos;-79,76946113;-6,765844433
Huabos;-79,77047046;-6,765564381
Huabos;-79,77120208;-6,765289147
Huabos;-79,7713487;-6,765031362
Huabos;-79,77142684;-6,764268114
Huabos;-79,77145585;-6,763981129
Huabos;-79,77163449;-6,763732488
Huabos;-79,77363281;-6,763309364
Huabos;-79,77362276;-6,763233741
Huabos;-79,77348032;-6,762161194
Huabos;-79,77348142;-6,762160939
Huabos;-79,77360321;-6,762132616
Huabos;-79,77446022;-6,761933321
Huabos;-79,77655356;-6,761446515
Huabos;-79,7767364;-6,761403996
Huabos;-79,77613343;-6,759014947
Huabos;-79,77702197;-6,758773737
Huabos;-79,77734713;-6,758787189
Huabos;-79,77790684;-6,758877846
Huabos;-79,77833265;-6,75885859
Huabos;-79,7788376;-6,758786353
Huabos;-79,77869953;-6,758299823
Huabos;-79,77857982;-6,757878005
Huabos;-79,77811092;-6,758001888
Huabos;-79,77793874;-6,757973025
Huabos;-79,77784145;-6,757917796
Huabos;-79,77775003;-6,757769022
Huabos;-79,77763039;-6,757499575
Huabos;-79,77740059;-6,756922657
Huabos;-79,77735369;-6,756837484
Huabos;-79,77727177;-6,7567653
Huabos;-79,77719508;-6,756654897
Huabos;-79,77703283;-6,756205135
Huabos;-79,77688549;-6,755920092
Huabos;-79,77561132;-6,752071123
Huabos;-79,78277547;-6,75135979
Huabos;-79,78284066;-6,751457286
Huabos;-79,7830811;-6,751434779
Huabos;-79,78340649;-6,75140432
Huabos;-79,78341142;-6,751403858
Huabos;-79,78343426;-6,751294373
Huabos;-79,7869624;-6,750937738
Huabos;-79,78694409;-6,750879802
Huabos;-79,78694345;-6,750877784
Huabos;-79,7860288;-6,748034908
Huabos;-79,78588611;-6,74758657
Huabos;-79,78573288;-6,747105109
Huabos;-79,78571793;-6,747052946
Huabos;-79,78569902;-6,746973636
Huabos;-79,7856155;-6,746884842
Huabos;-79,78555866;-6,746846202
Huabos;-79,78548874;-6,746796746
Huabos;-79,7848098;-6,746355149
Huabos;-79,78078879;-6,746906044
Huabos;-79,78057637;-6,746952246
Huabos;-79,78049082;-6,746978255
Huabos;-79,7804408;-6,747001249
Huabos;-79,78041128;-6,747014822
Huabos;-79,77978381;-6,747236406
Huabos;-79,77748812;-6,748057018
Huabos;-79,77596212;-6,748602491
Huabos;-79,77551343;-6,748762872
Huabos;-79,77379455;-6,749334342
Tutumo;-79,7312824;-6,745812761
Tutumo;-79,73085509;-6,746352918
Tutumo;-79,72943263;-6,7478756
Tutumo;-79,72843509;-6,748937159
Tutumo;-79,72715316;-6,750327133
Tutumo;-79,7252444;-6,752333847
Tutumo;-79,72531958;-6,752431938
Tutumo;-79,72537121;-6,752493827
Tutumo;-79,72580409;-6,753039151
Tutumo;-79,72614732;-6,753463064
Tutumo;-79,72629912;-6,753654516
Tutumo;-79,72632282;-6,753684402
Tutumo;-79,72649177;-6,753911369
Tutumo;-79,72659002;-6,754057939
Tutumo;-79,72667401;-6,754191081
Tutumo;-79,72686418;-6,75452393
Tutumo;-79,72699961;-6,754782515
Tutumo;-79,72713231;-6,755059403
Tutumo;-79,72727574;-6,755386535
Tutumo;-79,7273887;-6,755656298
Tutumo;-79,72754232;-6,756092396
Tutumo;-79,72765706;-6,756500158
Tutumo;-79,72774863;-6,756870825
Tutumo;-79,7278292;-6,757219148
Tutumo;-79,72789298;-6,757565552
Tutumo;-79,7279507;-6,758013292
Tutumo;-79,72812803;-6,759815976
Tutumo;-79,72820095;-6,760751534
Tutumo;-79,72829941;-6,76163005
Tutumo;-79,72834134;-6,762008682
Tutumo;-79,72838775;-6,762247281
Tutumo;-79,72839004;-6,762246905
Tutumo;-79,72840245;-6,762290451
Tutumo;-79,72841485;-6,762333997
Tutumo;-79,72845765;-6,762468921
Tutumo;-79,7285166;-6,76263968
Tutumo;-79,72854044;-6,762708727
Tutumo;-79,72862427;-6,762875927
Tutumo;-79,72866717;-6,762961507
Tutumo;-79,72879453;-6,763170345
Tutumo;-79,72894943;-6,763380603
Tutumo;-79,72894968;-6,763380895
Tutumo;-79,72915423;-6,763620603
Tutumo;-79,72933511;-6,763784484
Tutumo;-79,72948454;-6,763904024
Tutumo;-79,72958135;-6,763976854
Tutumo;-79,72966064;-6,764027739
Tutumo;-79,7297987;-6,764112515
Tutumo;-79,73003388;-6,764237378
Tutumo;-79,73015777;-6,764289631
Tutumo;-79,73033363;-6,764358003
Tutumo;-79,73035208;-6,764365036
Tutumo;-79,73056685;-6,764424635
Tutumo;-79,73064456;-6,764445246
Tutumo;-79,73067586;-6,764450852
Tutumo;-79,73095748;-6,764499279
