,Created,Message,Status
54,2025-08-20 21:12:08.251,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118254785821286401"",""time"":1755724323000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118254785821286401/thumbnails/8000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4MjU0Nzg1ODIxMjg2NDAxL3RodW1ibmFpbHMvODAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzE1MzU1Mjh9fX1dfQ__&Signature=c6Hge5esST-2JwJ7KRMl7a9iOKVoMgzNGX0DZWA0eh3TUIhP5SjBUqz2c2fKN8HmY0iEDGJwQU~PcdAr0QaoO-1L1XmOB70q8o1iQ1sRCniisKZhqoUAEw5xNg~2HjUw2mbJ8w7YFifJHYk3KZV07Q1J4nL3KU7OKcbJ3piD18mC-1xPWzMFECpvfxWAj1ItCOovtxHwiO9Q3ubQx2Id5e1ovL7WmKuzJc5FLXp-mJCOFwAtKeCIVUZn8JsBBkM98ys7Oy2HamS0FczR68oPe9E5OBC1ZwlLLoHuSW-k4CUoV1iE8PA7auPnJ1PRdxMecCs43HjkYu2j3NMMfNXydw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":117898,""tripID"":""e5fe8d6f-a145-473c-851e-a0c696cba8f6"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755724322300,""time"":1755724324000,""speed"":0,""heading"":16.5,""coordinate"":[-74.165642,4.75518725,2585.699951],""hDop"":60,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""0K8elWKMNVNxcyvz3DfmnlKS1/zVk6uX5CdAJnhNwks="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
62,2025-08-20 21:22:06.957,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118257296892370944"",""time"":1755724922000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118257296892370944/thumbnails/607000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4MjU3Mjk2ODkyMzcwOTQ0L3RodW1ibmFpbHMvNjA3MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MTUzNjEyNn19fV19&Signature=ANEzf3bQ9bNigXsMNCVGp28zSPPbahSgHK71KyUeHg~iOPXiQmYO~2ChJcCRUHIJCeCh05yWom6f3-3UhLVZcKtu7Yp0v17yf9~Im-r~1ZSBijfsuL9qm7yNIxYx0JkY9aOiln6x8v~ilDyLqDJf3ShEx6yAH9eEdsyst6sulpzfZKAQe5fLkAr89st2gfHcCcJ0v7pExK5Kfu7wO7-5mULJDa9yCIvL-eWMyWkexSOvj4rx3su2Zj7SpnCc9wxlmgLf46eUgMXT8-E2B-kxY9RKha2ZY2QQxu~THo23VAz0Zuo4RPaN8UHrc~PWb6XHpWrivh9gaHfTPw--xNqeNw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":115748,""tripID"":""e5fe8d6f-a145-473c-851e-a0c696cba8f6"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755724921592,""time"":1755724923000,""speed"":0,""heading"":16.5,""coordinate"":[-74.1657171,4.755215983,2598.199951],""hDop"":80,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""pGJ1Bu7HkW/28XODloSutdEICOJxazXd/8jItaW0njs="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
69,2025-08-20 21:24:44.087,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118257955880443904"",""time"":1755725080000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118257955880443904/thumbnails/1000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4MjU3OTU1ODgwNDQzOTA0L3RodW1ibmFpbHMvMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzE1MzYyODN9fX1dfQ__&Signature=l3k12ep4G40v0~wkF4oApb-VPbk5XeC8L8IigNmxg2oHT0CIGwav5ePpZLt9b4RbzZ5PKBfTWA1JL3Y5tQAmAsGaGigHv3bfHVlHTkthYgEQEDGuCyfUUH99F24qfM9v4aVmS7x4Kx~7OvXJovhSHH~KSFK-mdSrGGnCEH2LuoCAB5eaz4byBYJn4TrlZCeIjWFO2~GwBN1AafStImz3O168oW0pvO6p21~jfDtgBi7xyucvQ6frvo7vaAzpbro5ygEkElQuwFAqTGRHrhw3iWcVmoywtX85LMHIy-YTvLujiwIhBe3Uilpq2G7WFEA6uwCTxzSWAWQ6nlhJg~Ncmw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":113406,""tripID"":""e5fe8d6f-a145-473c-851e-a0c696cba8f6"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755725079319,""time"":1755725080000,""speed"":0,""heading"":16.5,""coordinate"":[-74.1657276,4.7552256,2600.600098],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""m0gi/Rf67io9Vxj67nP5jh7ITtgq6cyE7YFHQoZ3YbU="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
71,2025-08-20 21:25:10.213,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118258065041399808"",""time"":1755725106000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118258065041399808/thumbnails/27000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4MjU4MDY1MDQxMzk5ODA4L3RodW1ibmFpbHMvMjcwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzcxNTM2MzEwfX19XX0_&Signature=gtJdju21LnmJfzGOlTUYyRZpEWksLiOMmtJ38SXLQITGle4cygTSAcXVzWo8UZL8ouh5b-gSQOaPrV1DBu3IOqfPoxDWD3rAHtVMl~AlSJn-AK0zBvvudZSKbRrQCAluDYuQVNZanlIJUSnRiXnpmAFe-m50cW9nkVxzIlalqkHqk9jDSxMxLPV5-Gah07M-do78fEvApHi7f7uJrupBUP2JCpKvLpduUvZqeKWSqnt4KEp2PziszKtGhL1FxofixaLYTsV4fFkjif3vNqAFfly4Y5Etj-au7v34w2atf6G-9VkIhJ6jaVM5VHo5Ht6KM74gRo~JnSQ4Ow8dTa1KzQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":112272,""tripID"":""2a4451f1-f684-4808-a1d1-9f630adac49c"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755725105306,""time"":1755725106000,""speed"":0,""heading"":16.5,""coordinate"":[-74.16572733,4.755225983,2600.699951],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""KuCB+43H7C+XA8ChloJs/GGRrEArVjultWZYfMyFw7o="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
80,2025-08-20 21:33:13.235,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118260090613407744"",""time"":1755725587000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118260090613407744/thumbnails/478000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4MjYwMDkwNjEzNDA3NzQ0L3RodW1ibmFpbHMvNDc4MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MTUzNjc5M319fV19&Signature=eHROQQDmDoEw-0X1nUCfvzq6MlXK3q02ithgccwYvcHJ-72lM6elL1n9rGYE48DGQasVBLfo5YQ0yUWidRYdDRILVnJeUgMYU37NQteGAQjq2069Tsnok01Ltl1p82L33xB-ANdoknTWfvl0G3LmV3dUlVcypeXlpFh9zp1eQCRgl~SX6flSu4g~CuSSUCFg0hDw~9-Db~~24Y4o~mjsWmMrxkYauxjYWMjy2LhFEasUdGqFZUVi7ZgM-um6bpxv0WMioQqakJZZV4fYyEmEsagf92cpbhGNypcXlhPXlbaFwjCmPK0Lp8an0Ximl7ec3BSEsK~rAyr~HgFG12lYZg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":106040,""tripID"":""2a4451f1-f684-4808-a1d1-9f630adac49c"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755725586662,""time"":1755725587000,""speed"":0,""heading"":16.5,""coordinate"":[-74.16573418,4.7552289,2601.800049],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""L4qLwmxMI1WdhZNtyzhX4z5lXUveARmr2iqSC5stRtE="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
82,2025-08-20 21:33:17.495,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118260108107849728"",""time"":1755725593000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118260108107849728/thumbnails/3000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4MjYwMTA4MTA3ODQ5NzI4L3RodW1ibmFpbHMvMzAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzE1MzY3OTd9fX1dfQ__&Signature=oOviFDS8ffgoW8rkvFbY5zEEuNqjrOVF4ns-Tx6bKys5DE09Wh78GXv5wf0dovjpzadWcZQY2iYBy8mDZNtGAjqxrJBIZvLhFsNYqekGmuTxHK1BXGbGfLsLaQu44fb~FGEBkIn2Gqcu2JaWUW8HmMNV9CUjxIdszo~HQBC~y48NjJHttxZGB7tXmvZ6DeT1Ryb-u4xKeGotSg4loU3aSa64NgSKseRIF0VdyIcTrHk8OnyKgpbFRngduFVvT2b6L2BvKTxaGSVuOoqB~Lpc3MWPIjEVnPJhFmDVcYr-Lfg68dGsNL7hPIFATeliQhkMG3Hh-5PAZMsATwS2rnUAXA__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":105202,""tripID"":""4ad33ec8-35fd-4f6b-a92e-9c4709796f43"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755725592425,""time"":1755725593000,""speed"":0,""heading"":16.5,""coordinate"":[-74.16573407,4.755229017,2601.800049],""hDop"":90,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""XRdlxW2EftQgEosZ7iKx72Y1nXAeCzH01N6oKEfNZIE="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
92,2025-08-20 21:43:16.415,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118262621288669184"",""time"":1755726192000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118262621288669184/thumbnails/596000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4MjYyNjIxMjg4NjY5MTg0L3RodW1ibmFpbHMvNTk2MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MTUzNzM5Nn19fV19&Signature=NQqfSwx1WVnVgiEISSDo9pU1PMwLTHi4UEbthpGMlwL~QBoa3ktpYzf-UFvhBkYWkcv3Fa7xN-qliJkkCN7H5egwJC2SeX7EpJx1ggScxU3Wi~vARPp-sPjh6zdTbeesWTCRUAh-ecY2-zVrdC2VUsyDC3Hf3zD0-ceQRZjncWPJgbLLY8Tc5DIQnqZZYHLl-PUEUl3Dhyr4OHCeLqqGVY5tFIvdf0uh10OQbaVnVc20IclyFXIuaSrxmryez8F7fJ3L8o67nnuqCQ40whp7kbuzzI~iexTt1oqPWGGu~ZqOhJJh9ZjkRElgX0-hQO3c9YYFZbuN~BvHtBI-n~fhxQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":107932,""tripID"":""4ad33ec8-35fd-4f6b-a92e-9c4709796f43"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755726191564,""time"":1755726192000,""speed"":0,""heading"":16.5,""coordinate"":[-74.16573592,4.755233433,2601.399902],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""UEnbhtbkyVsIZnF80Zm3bJeuV1UDe7kxXT6J4ZSfggU="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
96,2025-08-20 21:45:05.338,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118263078329393152"",""time"":1755726301000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118263078329393152/thumbnails/1000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4MjYzMDc4MzI5MzkzMTUyL3RodW1ibmFpbHMvMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzE1Mzc1MDV9fX1dfQ__&Signature=T0gmCutK3H2AquXCn6R8SV2aSAbNDSH1akgznwfrRxWQoo~Wq315wR4E9SGIRoJlYmw1MYz3zoWo1svU5lbouDOcu6Tv~kM9Pkbz6QWgzSoUXmcugxpJnTPRQdsafp1~wXJ3cfhJHxLt4HZuJAzT3m-1kZSRk~~VTNkRV805ivi~6-NWEwac2gI1Ji0gYVAUHABnNZkLivwluLNQdT-oexC6PjUImw0iu9SxZkFou8jdhwvSexhTBiEADi~cBT2Srd56A~3mObr5RJKrjg1lbHZlskTiAK3IIO8Dos9HuiAkCLuVScRIgNa7JiKz30p-W6JNIORIqJR4MjIVxEv-1Q__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":107713,""tripID"":""4ad33ec8-35fd-4f6b-a92e-9c4709796f43"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755726300364,""time"":1755726301000,""speed"":0,""heading"":16.5,""coordinate"":[-74.16573362,4.75523255,2601],""hDop"":60,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""87m0AlOUOidvXFKbVssoc6EsEc2+pGV9hN9HU4tc7i8="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
99,2025-08-20 21:51:42.467,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118264743803625472"",""time"":1755726697000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118264743803625472/thumbnails/8000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4MjY0NzQzODAzNjI1NDcyL3RodW1ibmFpbHMvODAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzE1Mzc5MDJ9fX1dfQ__&Signature=H9g7G3KrmUhv4IRdfe87Wicd2BOFqKAeuJ-hVyIN5smINHjBy7p2JvVudKcSvCrIgx0WpcmvD~0VLTP5grPrHpdqy9mUpD2wFg6FVekX3o98c199gFtF7C2I23nMm9BQQ4TVrKtQ5kI4MTb7w2HZk92hU-v4Ca8HRTBllMmo1PBXC4WUkzbs6KYamOqezG43nTYETrtdnQNLgRUeKWhCaRbim8YFfgSKaRE3Mft4qJDITG4isfnZt6sbG1yjuUROx3d4Zjhp3rs03JSdmRruoRv0JPgSXnp4Yp5wCsuJWfLO5MEkPOpgDkSglExo9EERTtMIsDLivjRTp0kqHOQYDQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":109561,""tripID"":""fda62d2c-e300-4f47-82bb-cf5ace96e674"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755726696319,""time"":1755726698000,""speed"":0,""heading"":274.5,""coordinate"":[-74.16559788,4.755165233,2569.5],""hDop"":80,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""n2mZLZgWk0D1vrVUgfMdI5fAlJD2JUQeRN238TAfeDI="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
104,2025-08-20 21:52:16.568,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118264884912594944"",""time"":1755726729000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118264884912594944/thumbnails/40000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4MjY0ODg0OTEyNTk0OTQ0L3RodW1ibmFpbHMvNDAwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzcxNTM3OTM2fX19XX0_&Signature=Xha98SRVWT7vlZMtgvAxRPBuHGsvYWWae4xdupfI-UIJnK2WnEkFRGnJwVsk~wh~l479nztFCoXO2NhqPh3eONnFbNtmLuC57~Gk-PKw4Qall7TaEUBedO80jw306rhfZVRPgxeXEPNXSBpAbmQ6w1oxwvuXfO7DjBd4V6fCn6~SWOT4H5kDrjVX9ypGgnvG02gxlxRtXEsAwH4dJhvZ7qFSOYEIY87xzy8OY3TI39r7ncvkpts7Y9Mnlp2r4eGFgSLib8aasKg-fGswglYXKRKLuEVESGJz21PjkVTFKZgY4awWVD1HxJZUG70y4LfcA3pQq1khTliT9Y7tvoP~RQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":107354,""tripID"":""fda62d2c-e300-4f47-82bb-cf5ace96e674"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755726728329,""time"":1755726730000,""speed"":0,""heading"":274.5,""coordinate"":[-74.16560223,4.75516655,2569.800049],""hDop"":60,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""i6U23vfrkzpnaaXP7kroH7Mybzw3Gj/QvL8iv4g/Yhg="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
111,2025-08-22 13:09:44.376,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118858162204712960"",""time"":1755868181000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118858162204712960/thumbnails/8000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4ODU4MTYyMjA0NzEyOTYwL3RodW1ibmFpbHMvODAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzE2NzkzODR9fX1dfQ__&Signature=WEQRdLMChhn92y5OAzMh6IjvscBDsu18qaox7INpEES9UaJzuDqkVPG62~aTHKVhvHPvzBI8cewvczdITIVxrcytCCqQEgzpD717ANV8PAlIsdOA8CE9XKvQzCeBObQnflAdxblHN64Z-rZJOJzKLhjVBR67vNs6FTSc8ok8X5KOU2TgF809ORujGYxRSR185wt3-z~~NpU28DA~XC8sNi6EBBQV9HMm1MfaKK~UXBho7aw9rG3APO5fGB-mttlY46fDw9U02SVYCm1TgdhihYN16zhx4v2ecfxu3-dgLI0QKbz48UPXSEIH1alqdzfyh4fPxRqk1H5oVAoeANxZJw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":111223,""tripID"":""4ac096a2-5558-4dad-8a71-3c4fd8b381e4"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755868180455,""time"":1755868180000,""speed"":0,""heading"":0,""coordinate"":[-74.16554647,4.7551055,2574.800049],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""ehcAaPItMW8S26uJ4S02VMOMEseJVrKKiv3ZPhLh/J8="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
120,2025-08-22 13:17:11.062,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1118860032679747584"",""time"":1755868627000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1118860032679747584/thumbnails/1000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTE4ODYwMDMyNjc5NzQ3NTg0L3RodW1ibmFpbHMvMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzE2Nzk4MzB9fX1dfQ__&Signature=Gt5E51yV1Q3725OWmUxEgn4q4fY9fFMHE40PUCKgiFisAFSENvKiRrfr2-GUK~pqldlkyI9R5c8PE9Riug9WxX4aq~hZ~GHf3JcibJVHaW1oDrNmgMmzLA6UQfHk2EeCPwFfMhlfni2fcHQviw0Kc3fsXX4yLKZFJR2idoUBDe62z~AX9ftDU~5W~q6QktP1AwI60YZYA2~6UPr-XTPLYikUlY8mAhoR9PKOp6IVjF-JsfV35vEcMJWMAMVX8GTWy5DR1yhyKOZe-rDwSHZw9pFf~9Zkl-tbfECZTa8LzujpMs7BPZFhFdJ3nI1t1yrkseHphESd~D5V4RxF3c~3ww__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":113534,""tripID"":""4ac096a2-5558-4dad-8a71-3c4fd8b381e4"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1755868626322,""time"":1755868626000,""speed"":0,""heading"":126.2,""coordinate"":[-74.1654835,4.755341,2565.100098],""hDop"":50,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""3yEsHPYtIGb/Qt1KnD+FsCYXVn/VGNeEwvf6xNmzAgM="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
