"Unit","Time/Date (COT)","Address","Distance (km)","Total Distance (km)","Odometer","Driver"
"PRZ050","11/08/2025 8:08 PM","60, Bello, Antioquia, 051051","0.19","1405.97","21082.37",
"PRZ050","11/08/2025 8:09 PM","60, Bello, Antioquia, 051051","0.37","1406.33","21082.74",
"PRZ050","11/08/2025 8:11 PM","60, Medellín, Antioquia, 050044","0.13","1406.47","21082.87",
"PRZ050","11/08/2025 8:11 PM","Cra. 49A, Castilla, Antioquia, 050044","0.06","1406.53","21082.93",
"PRZ050","11/08/2025 8:11 PM","Cra. 49A, Castilla, Antioquia, 050044","0.82","1407.35","21083.75",
"PRZ050","11/08/2025 8:14 PM","62, Medellín, Antioquia, 050042","0.40","1407.74","21084.16",
"PRZ050","11/08/2025 8:15 PM","62, Medellín, Antioquia, 050042","0.29","1408.03","21084.43",
"PRZ050","11/08/2025 8:16 PM","62, Medellín, Antioquia, 050040","0.17","1408.20","21084.61",
"PRZ050","11/08/2025 8:17 PM","62, Medellín, Antioquia, 050034","8.16","1416.36","21092.77",
"PRZ050","11/08/2025 8:18 PM","AP Sur / Calz Izquierda, Medellín, Antioquia, 050034","1.93","1418.29","21094.70",
"PRZ050","11/08/2025 8:19 PM","25, Medellín, Antioquia, 050034","0.78","1419.07","21095.49",
"PRZ050","11/08/2025 8:20 PM","25, Medellín, Antioquia, 050030","2.27","1421.34","21097.76",
"PRZ050","11/08/2025 8:32 PM","25, Medellín, Antioquia, 050024","3.25","1424.59","21100.99",
"PRZ050","11/08/2025 8:33 PM","121 25, Medellín, Antioquia, 050024","2.00","1426.59","21103.00",
"PRZ050","11/08/2025 8:34 PM","25, Medellín, Antioquia, 050023","1.09","1427.68","21104.10",
"PRZ050","11/08/2025 8:35 PM","Cl. 85, Itagüi, Antioquia, 055411","0.48","1428.16","21104.56",
"PRZ050","11/08/2025 8:38 PM","51a16-51a50 Cl. 85, Itagüi, Antioquia, 055411","2.42","1430.58","21106.99",
"PRZ050","11/08/2025 8:39 PM","Cra. 52D, Itagüi, Antioquia, 055410","0.74","1431.32","21107.73",
"PRZ050","11/08/2025 8:41 PM","74111-7479 Cra. 52D, Itagüi, Antioquia, 055410","0.50","1431.81","21108.22",
"PRZ050","11/08/2025 8:42 PM","Cra. 58, Itagüi, Antioquia, 055410","0.19","1432.00","21108.41",
"PRZ050","11/08/2025 8:42 PM","57172-57388 Cl. 76, Itagüi, Antioquia, 055410","0.26","1432.26","21108.67",
"PRZ050","11/08/2025 9:08 PM","Cra. 58, Itagüi, Antioquia, 055410","0.04","1432.30","21108.71",
"PRZ050","11/08/2025 9:08 PM","Cl. 74, Itagüi, Antioquia, 055410","0.41","1432.71","21109.12",
"PRZ050","11/08/2025 9:12 PM","74111-7479 Cra. 52D, Itagüi, Antioquia, 055410","0.75","1433.46","21109.87",
"PRZ050","11/08/2025 9:15 PM","Cl. 60, Itagüi, Antioquia, 055412","0.63","1434.08","21110.49",
"PRZ050","11/08/2025 9:16 PM","CarreraR 48 72-09 1, Itagüi, Antioquia, 055411","2.67","1436.75","21113.16",
"PRZ050","11/08/2025 9:17 PM","Cl. 37 Sur Puente Simón Bolivar, Envigado, Antioquia, 055422","0.02","1436.78","21113.19",
"PRZ050","11/08/2025 9:18 PM","Cl. 37 Sur Puente Simón Bolivar, Envigado, Antioquia, 055422","0.04","1436.82","21113.22",
"PRZ050","11/08/2025 9:18 PM","Av. Regional, Envigado, Antioquia, 055422","2.29","1439.11","21115.51",
"PRZ050","11/08/2025 9:20 PM","25, Envigado, Antioquia, 055422","0.45","1439.56","21115.97",
"PRZ050","11/08/2025 9:21 PM","25, Medellín, Antioquia, 050022","1.21","1440.77","21117.18",
"PRZ050","11/08/2025 9:22 PM","25, Medellín, Antioquia, 050022","0.07","1440.84","21117.24",
"PRZ050","11/08/2025 9:24 PM","25, Medellín, Antioquia, 050021","4.39","1445.23","21121.64",
"PRZ050","11/08/2025 9:25 PM","25, Medellín, Antioquia, 050015","1.85","1447.07","21123.47",
"PRZ050","11/08/2025 9:26 PM","Av. Regional, Medellín, Antioquia, 050015","0.49","1447.56","21123.97",
"PRZ050","11/08/2025 9:26 PM","25, Medellín, Antioquia, 050015","0.82","1448.37","21124.78",
"PRZ050","11/08/2025 9:28 PM","Av. Regional / Calz Izquierda, Medellín, Antioquia, 050010","2.12","1450.49","21126.90",
"PRZ050","11/08/2025 9:28 PM","612-6186 Cra. 57, Medellín, Antioquia, 050010","0.51","1451.00","21127.42",
"PRZ050","11/08/2025 9:29 PM","25, Medellín, Antioquia, 050010","0.77","1451.77","21127.85",
"PRZ050","11/08/2025 9:29 PM","25, Robledo, Antioquia, 050034","1.47","1453.24","21129.31",
"PRZ050","11/08/2025 9:32 PM","25, Medellín, Antioquia, 050034","0.18","1453.42","21129.49",
"PRZ050","11/08/2025 9:33 PM","25, Medellín, Antioquia, 050040","0.01","1453.43","21129.49",
"PRZ050","11/08/2025 9:33 PM","7839-781 Cra. 64c, Medellín, Antioquia, 050040","0.16","1453.59","21129.67",
"PRZ050","11/08/2025 9:33 PM","Cra. 65, Medellín, Antioquia, 050034","1.90","1455.49","21131.55",
"PRZ050","11/08/2025 9:35 PM","8025-801 Cra. 65, Medellín, Antioquia, 050040","0.73","1456.22","21132.29",
"PRZ050","11/08/2025 9:37 PM","932-93172 Cra. 65, Medellín, Antioquia, 050040","1.42","1457.64","21133.71",
"PRZ050","11/08/2025 9:38 PM","Cl. 97a, Medellín, Antioquia, 050042","0.19","1457.83","21133.90",
"PRZ050","11/08/2025 9:40 PM","Cl. 97a, Medellín, Antioquia, 050042","0.14","1457.97","21134.03",
"PRZ050","11/08/2025 9:41 PM","Cl. 97a, Medellín, Antioquia, 050042","2.29","1460.26","21136.33",
"PRZ050","11/08/2025 9:43 PM","25, Castilla, Antioquia, 050044","0.48","1460.73","21136.80",
"PRZ050","11/08/2025 9:44 PM","1132-11370 25, Medellín, Antioquia, 050044","0.25","1460.98","21137.06",
"PRZ050","11/08/2025 9:48 PM","1142-11414 25, Medellín, Antioquia, 050044","0.22","1461.21","21137.28",
"PRZ050","11/08/2025 9:48 PM","60, Medellín, Antioquia, 050044","0.26","1461.47","21137.54",
"PRZ050","11/08/2025 9:49 PM","44b85-44b1 60, Bello, Antioquia, 051051","0.26","1461.73","21137.80",
"PRZ050","11/08/2025 9:50 PM","60, Bello, Antioquia, 051051","0.66","1462.40","21138.47",
"PRZ050","11/08/2025 9:51 PM","60, Bello, Antioquia, 051051","2.53","1464.92","21141.00",
"PRZ050","11/08/2025 9:52 PM","60, Bello, Antioquia, 051057","0.66","1465.58","21141.66",
"PRZ050","11/08/2025 9:53 PM","60, Copacabana, Antioquia, 051048","0.67","1466.25","21142.32",
"PRZ050","11/08/2025 9:54 PM","60, Copacabana, Antioquia, 051048","0.12","1466.38","21142.45",
"PRZ050","11/08/2025 9:55 PM","60, Copacabana, Antioquia, 051048","0.90","1467.27","21143.35",
"PRZ050","11/08/2025 9:56 PM","60, Copacabana, Antioquia, 051048","2.53","1469.80","21145.87",
"PRZ050","11/08/2025 9:57 PM","60, Copacabana, Antioquia, 051048","1.33","1471.13","21147.21",
"PRZ050","11/08/2025 9:58 PM","60, Copacabana, Antioquia, 051048","0.23","1471.36","21147.44",
"PRZ050","11/08/2025 9:58 PM","60, Copacabana, Antioquia, 051048","0.48","1471.84","21147.92",
"PRZ050","11/08/2025 9:59 PM","60, Copacabana, Antioquia, 051048","0.50","1472.34","21148.42",
"PRZ050","11/08/2025 9:59 PM","60, Copacabana, Antioquia, 051048","0.07","1472.41","21148.48",
"PRZ050","11/08/2025 10:00 PM","60, Copacabana, Antioquia, 051048","5.01","1477.43","21153.50",
"PRZ050","11/08/2025 10:01 PM","60, Copacabana, Antioquia, 051048","0.59","1478.02","21154.10",
"PRZ050","11/08/2025 10:02 PM","60, Copacabana, Antioquia, 051048","2.51","1480.54","21156.61",
"PRZ050","11/08/2025 10:03 PM","60, Copacabana, Antioquia, 051048","1.50","1482.04","21158.11",
"PRZ050","11/08/2025 10:03 PM","60, Copacabana, Antioquia, 051048","0.25","1482.29","21158.36",
"PRZ050","11/08/2025 10:03 PM","60, La Lucha, Antioquia, 051048","0.73","1483.02","21159.09",
"PRZ050","11/08/2025 10:04 PM","60, Guarne, Antioquia, 054057","0.66","1483.67","21159.75",
"PRZ050","11/08/2025 10:06 PM","Kilometro 19, Guarne, Antioquia, 054057","0.09","1483.77","21159.84",
"PRZ050","11/08/2025 10:10 PM","60, Guarne, Antioquia, 054057","0.43","1484.20","21160.26",
"PRZ050","11/08/2025 10:11 PM","60, Guarne, Antioquia, 054057","1.52","1485.72","21161.79",
"PRZ050","11/08/2025 10:12 PM","52236-52488 60, Guarne, Antioquia, 054057","0.65","1486.37","21162.43",
"PRZ050","11/08/2025 10:13 PM","46477-46405 60, Guarne, Antioquia, 054058","0.65","1487.02","21163.09",
"PRZ050","11/08/2025 10:14 PM","60, Guarne, Antioquia, 054058","0.72","1487.74","21163.82",
"PRZ050","11/08/2025 10:18 PM","60, Guarne, Antioquia, 054057","0.02","1487.77","21163.83",
"PRZ050","11/08/2025 10:19 PM","60, Guarne, Antioquia, 054057","11.82","1499.59","21175.66",
"PRZ050","11/08/2025 10:20 PM","60, Guarne, Antioquia, 054057","1.33","1500.91","21176.98",
"PRZ050","11/08/2025 10:23 PM","60, Rionegro, Antioquia, 054047","0.08","1500.99","21177.06",
"PRZ050","11/08/2025 10:24 PM","60, Rionegro, Antioquia, 054047","5.76","1506.75","21182.83",
"PRZ050","11/08/2025 10:25 PM","60, Rionegro, Antioquia, 054047","0.51","1507.27","21183.34",
"PRZ050","11/08/2025 10:25 PM","60, Marinilla, Antioquia, 054027","1.55","1508.82","21184.89",
"PRZ050","11/08/2025 10:27 PM","60, Marinilla, Antioquia, 054020","2.54","1511.36","21187.43",
"PRZ050","11/08/2025 10:28 PM","60, Marinilla, Antioquia, 054020","0.58","1511.94","21188.01",
"PRZ050","11/08/2025 10:29 PM","Marinilla-Santuario, Marinilla, Antioquia, 054028","0.28","1512.22","21188.28",
"PRZ050","11/08/2025 10:30 PM","60, Marinilla, Antioquia, 054028","3.74","1515.96","21192.03",
"PRZ050","11/08/2025 10:31 PM","60, Marinilla, Antioquia, 054028","2.58","1518.54","21194.61",
"PRZ050","11/08/2025 10:32 PM","60, Marinilla, Antioquia, 054028","0.03","1518.57","21194.64",
"PRZ050","11/08/2025 10:32 PM","60, Marinilla, Antioquia, 054028","1.56","1520.13","21196.20",
"PRZ050","11/11/2025 6:26 AM","3692-36194 60, Marinilla, Antioquia, 054020","0.17","1520.30","21196.38",
"PRZ050","11/11/2025 6:27 AM","60, Marinilla, Antioquia, 054020","0.14","1520.44","21196.50",
"PRZ050","11/11/2025 6:29 AM","60, Marinilla, Antioquia, 054027","0.30","1520.74","21196.81",
"PRZ050","11/11/2025 6:30 AM","60, Rionegro, Antioquia, 054047","0.38","1521.12","21197.20",
"PRZ050","11/11/2025 6:32 AM","60, Rionegro, Antioquia, 054047","1.16","1522.29","21198.36",
"PRZ050","11/11/2025 6:33 AM","60, Rionegro, Antioquia, 054047","0.92","1523.21","21199.27",
"PRZ050","11/11/2025 6:34 AM","60, Rionegro, Antioquia, 054047","0.14","1523.34","21199.42",
"PRZ050","11/11/2025 6:35 AM","60, Guarne, Antioquia, 054057","0.08","1523.42","21199.50",
"PRZ050","11/11/2025 6:36 AM","60, Guarne, Antioquia, 054057","2.80","1526.22","21202.30",
"PRZ050","11/11/2025 6:37 AM","60, Guarne, Antioquia, 054057","1.65","1527.87","21203.94",
"PRZ050","11/11/2025 6:38 AM","60, Guarne, Antioquia, 054057","0.41","1528.28","21204.34",
"PRZ050","11/11/2025 6:38 AM","60, Guarne, Antioquia, 054057","1.09","1529.36","21205.44",
